1.00000000000000e-06	1.00000000000000e-06	1.00000000000000e-06	1.00000000000000e-06	1
1.00000000000000e-06	1.00000000000000e-06	1.00000000000000e-06	0.200000000000000	0.800000000000000
1.00000000000000e-06	1.00000000000000e-06	1.00000000000000e-06	0.400000000000000	0.600000000000000
1.00000000000000e-06	1.00000000000000e-06	1.00000000000000e-06	0.600000000000000	0.400000000000000
1.00000000000000e-06	1.00000000000000e-06	1.00000000000000e-06	0.800000000000000	0.200000000000000
1.00000000000000e-06	1.00000000000000e-06	1.00000000000000e-06	1	1.00000000000000e-06
1.00000000000000e-06	1.00000000000000e-06	0.200000000000000	1.00000000000000e-06	0.800000000000000
1.00000000000000e-06	1.00000000000000e-06	0.200000000000000	0.200000000000000	0.600000000000000
1.00000000000000e-06	1.00000000000000e-06	0.200000000000000	0.400000000000000	0.400000000000000
1.00000000000000e-06	1.00000000000000e-06	0.200000000000000	0.600000000000000	0.200000000000000
1.00000000000000e-06	1.00000000000000e-06	0.200000000000000	0.800000000000000	1.00000000000000e-06
1.00000000000000e-06	1.00000000000000e-06	0.400000000000000	1.00000000000000e-06	0.600000000000000
1.00000000000000e-06	1.00000000000000e-06	0.400000000000000	0.200000000000000	0.400000000000000
1.00000000000000e-06	1.00000000000000e-06	0.400000000000000	0.400000000000000	0.200000000000000
1.00000000000000e-06	1.00000000000000e-06	0.400000000000000	0.600000000000000	1.00000000000000e-06
1.00000000000000e-06	1.00000000000000e-06	0.600000000000000	1.00000000000000e-06	0.400000000000000
1.00000000000000e-06	1.00000000000000e-06	0.600000000000000	0.200000000000000	0.200000000000000
1.00000000000000e-06	1.00000000000000e-06	0.600000000000000	0.400000000000000	1.00000000000000e-06
1.00000000000000e-06	1.00000000000000e-06	0.800000000000000	1.00000000000000e-06	0.200000000000000
1.00000000000000e-06	1.00000000000000e-06	0.800000000000000	0.200000000000000	1.00000000000000e-06
1.00000000000000e-06	1.00000000000000e-06	1	1.00000000000000e-06	1.00000000000000e-06
1.00000000000000e-06	0.200000000000000	1.00000000000000e-06	1.00000000000000e-06	0.800000000000000
1.00000000000000e-06	0.200000000000000	1.00000000000000e-06	0.200000000000000	0.600000000000000
1.00000000000000e-06	0.200000000000000	1.00000000000000e-06	0.400000000000000	0.400000000000000
1.00000000000000e-06	0.200000000000000	1.00000000000000e-06	0.600000000000000	0.200000000000000
